Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Partido,Resultado ,Rueda,Etapa
06-09-26,TOP 14 2026,Tilos - Alumni,20:59:58,22:26:58,Ball in Play,,1:06:52,1:07:45,52.997,Alumni,Perdido,IDA,Unica
06-09-26,TOP 14 2026,Tilos - Alumni,20:59:58,22:26:58,Ball in Play,,1:09:34,1:10:08,34.052,Alumni,Perdido,IDA,Unica
06-09-26,TOP 14 2026,Tilos - Alumni,20:59:58,22:26:58,Ball in Play,,1:10:30,1:11:27,57.177,Alumni,Perdido,IDA,Unica
06-09-26,TOP 14 2026,Tilos - Alumni,20:59:58,22:26:58,Ball in Play,Rojo - Try,1:13:24,1:14:26,62.028,Alumni,Perdido,IDA,Unica
06-09-26,TOP 14 2026,Tilos - Alumni,20:59:58,22:26:58,Ball in Play,,1:16:11,1:16:26,15.051,Alumni,Perdido,IDA,Unica
06-09-26,TOP 14 2026,Tilos - Alumni,20:59:58,22:26:58,Ball in Play,,1:17:18,1:17:38,19.335,Alumni,Perdido,IDA,Unica
06-09-26,TOP 14 2026,Tilos - Alumni,20:59:58,22:26:58,Ball in Play,,1:17:44,1:18:43,58.64,Alumni,Perdido,IDA,Unica
06-09-26,TOP 14 2026,Tilos - Alumni,20:59:58,22:26:58,Ball in Play,,1:20:32,1:20:45,12.54,Alumni,Perdido,IDA,Unica
06-09-26,TOP 14 2026,Tilos - Alumni,20:59:58,22:26:58,Ball in Play,,1:21:08,1:21:18,9.842,Alumni,Perdido,IDA,Unica
06-09-26,TOP 14 2026,Tilos - Alumni,20:59:58,22:26:58,Ball in Play,,1:22:21,1:22:36,14.774,Alumni,Perdido,IDA,Unica
06-09-26,TOP 14 2026,Tilos - Alumni,20:59:58,22:26:58,Ball in Play,Verde - Scrum,1:24:13,1:26:48,155.044,Alumni,Perdido,IDA,Unica
