Session Start Date,Event,Session Name,Session Start,Session End,Tag Description,Tag Notes,Tag Start,Tag End,Tag Duration (secs),Partido,Resultado ,Rueda,Etapa
02-09-26,TOP 14 2026,Tilos - CUBA,0:33:05,1:58:29,Ball in Play,,1:03:11,1:03:29,18,CUBA,Ganado,IDA,Unica
02-09-26,TOP 14 2026,Tilos - CUBA,0:33:05,1:58:29,Ball in Play,,1:04:16,1:04:32,16.3,CUBA,Ganado,IDA,Unica
02-09-26,TOP 14 2026,Tilos - CUBA,0:33:05,1:58:29,Ball in Play,Verde - Penal,1:05:38,1:07:15,96.7,CUBA,Ganado,IDA,Unica
02-09-26,TOP 14 2026,Tilos - CUBA,0:33:05,1:58:29,Ball in Play,,1:08:39,1:08:45,6.3,CUBA,Ganado,IDA,Unica
02-09-26,TOP 14 2026,Tilos - CUBA,0:33:05,1:58:29,Ball in Play,,1:09:50,1:10:24,34.3,CUBA,Ganado,IDA,Unica
02-09-26,TOP 14 2026,Tilos - CUBA,0:33:05,1:58:29,Ball in Play,,1:11:55,1:12:14,18.44,CUBA,Ganado,IDA,Unica
02-09-26,TOP 14 2026,Tilos - CUBA,0:33:05,1:58:29,Ball in Play,,1:13:51,1:14:24,33.1,CUBA,Ganado,IDA,Unica
02-09-26,TOP 14 2026,Tilos - CUBA,0:33:05,1:58:29,Ball in Play,,1:15:41,1:15:47,6.5,CUBA,Ganado,IDA,Unica
02-09-26,TOP 14 2026,Tilos - CUBA,0:33:05,1:58:29,Ball in Play,,1:16:43,1:17:04,20.64,CUBA,Ganado,IDA,Unica
02-09-26,TOP 14 2026,Tilos - CUBA,0:33:05,1:58:29,Ball in Play,,1:18:25,1:19:19,53.7,CUBA,Ganado,IDA,Unica
02-09-26,TOP 14 2026,Tilos - CUBA,0:33:05,1:58:29,Ball in Play,,1:20:08,1:20:15,7.6,CUBA,Ganado,IDA,Unica
02-09-26,TOP 14 2026,Tilos - CUBA,0:33:05,1:58:29,Ball in Play,,1:20:57,1:21:22,24.7,CUBA,Ganado,IDA,Unica
02-09-26,TOP 14 2026,Tilos - CUBA,0:33:05,1:58:29,Ball in Play,,1:22:13,1:23:16,63.2,CUBA,Ganado,IDA,Unica
02-09-26,TOP 14 2026,Tilos - CUBA,0:33:05,1:58:29,Ball in Play,,1:24:13,1:24:24,10.4,CUBA,Ganado,IDA,Unica
